"","X1","X2","X3","X4","X5","X6","X7","X8"
"1",7.89678615088824e-09,1.14435566496941e-05,70.4368959671653,11727.0178261738,3.03875607434682e-05,4028.63674216294,4.77288019647396e-06,13688662.5672747
"2",0.0139279208691792,0.890815839035371,8.5366549304323e-05,419291.254767331,0.0190635102700433,5244.17890897042,3.35829541202643,435773983.696421
"3",810562.756351374,2.29464539040704e-06,4252.02272666837,182.652063176589,9.83229319288755e-08,0.17294782112181,4.41621107154377e-05,0.00181857887420036
"4",7.66393952613193e-07,7.19306008582727e-05,0.132586971476225,2360695.15955076,0.0270889959250954,33.0743880253282,1.56085874734124e-07,887.858349650159
"5",3.35474255095167e-09,0.0107352202690343,86.3528788838691,17.9925574678233,0.210385519007828,0.0304919334655192,1.2746172057808e-07,987777037407867
"6",2.76181102358115e-07,0.000266267926360048,0.00241010954721941,3678.97014767833,15.5441297903525,6162.04263822118,1.71924854685543e-05,0.000736756937636311
"7",22.4201713404678,0.0112272726798984,2689.72778276244,34372.3023466723,0.0158409657086302,1.61060889561997,9.80453371975115e-06,23172524.0497953
"8",7.91281216244829e-06,0.000667629417468112,3.6767960370034e-05,21.5046272281555,1.95714329347781e-06,68740.7206945867,0.00383322509358838,2174.44454271993
"9",6.73474508682326e-07,2.13734449111717e-06,1.50504470318489,10.1240833225024,0.0108941061881806,22293.8419154072,4.45111658555875e-08,1404387.84649741
"10",0.0276747769954552,0.967811420901116,3148524.68947489,27027.0561027524,0.0140400762598216,1186411.75804551,2.98070140705872e-06,57329799947.6841
"11",0.0203879042837723,0.0473887565291531,3.81481204108884,553386.719920052,0.0407710973412298,1216.62169271633,3.99361091739714e-06,5980.06159975616
"12",0.00192238080168654,4.73471845531847e-11,693351.906206266,12.5191946671754,3.58709287407619e-06,117.142168510346,0.0835598017518118,107.219998153735
"13",1.16924556752895,0.0127667218777564,4.39791738270759,26654.8518564159,6.18496116310372e-06,2694.0654771618,0.0106172366737533,20.298628444396
"14",322.34352411482,17.1180031261677,0.155149491554693,6756.23444796512,0.000795788121164967,3529.4385632127,0.00051554998874655,19.0026067483906
"15",1.82896103498044,3.74741444657019e-07,0.180868934593867,22.9247107911348,678.186145673429,3.61376032897,0.000583127955785311,79358.5645899931
"16",208.519646396304,0.412901578129685,2.65639864020685,2112.5587418449,1.28675396856334,1757.28904062082,5.47818130505778e-06,5823.82676828891
"17",1.72619870565437e-08,0.00108366130655664,0.070231450910313,26078.5859719962,6.26162440216533e-07,12035.9341489851,0.000842644307538384,763.497085410908
"18",1.65145132687652e-06,0.00302671844512881,0.00592808742256034,173.07699037349,24.1979891403944,46.6514626695555,3.90333277319772e-06,0.997820217446164
"19",0.0100034902379004,137.56556232623,0.126366195481166,744224.446721362,0.3728358963739,72325673.1226064,5.23797695396859e-06,72736.0629107181
"20",2.06828575806443e-08,1315.17395091494,0.034840119498885,56657.4068520186,0.0172790926824147,27.7519403284844,3.00797483625422e-06,16.4852991008187
"21",0.0127249207737509,0.323565820880426,0.000634149326102914,299667.429941593,0.745640907713346,0.12635041604356,0.000165260469336157,253498088.775755
"22",2.1524867258269e-05,1.95549309075806,2.60184593545188,54870.9967955175,6.7668065389662e-05,623.987569128235,1.01138084773665e-05,1.52824495584854
"23",0.000658827851231126,4.3348360964851e-06,0.00595807728352402,2677.73882319034,7.78978467041293e-07,73.3633494110803,4.18696031794323e-06,2354.47151538788
"24",135553.172954883,6.05207736993573e-05,2707.30832123256,3638720.47887869,8.67823408343192,1.56516285577676,7.64300549634046e-06,7800.62338160283
"25",11.0974510918837,1.00388770352977e-07,3.82057123640646,1048720398.28573,0.0147321465101058,21949.9085319869,6.55975094512475e-05,45.2405506511688
"26",3.03616733698594e-06,6.43906427180949e-08,1.70068130118583e-05,0.00442286426755046,0.030701330599535,516.484919247713,0.000212917298610225,4.18710837263978
"27",0.217738508521002,0.000145756521092594,1.42509571141371e-05,9177.71712600185,0.000822136179919804,115.400447587792,0.00213976986616813,587.757777864593
"28",1.82422100642866e-06,5.53974056372188e-07,413965.89972214,57034377.0290713,2.3902078548874e-06,214.744229335419,0.000162019406409374,1.13636091294113
"29",259.019572120804,0.312957453670973,0.000388338453320727,86.7691149104325,0.000361012488525723,946780861.950464,5.95889179067786e-08,0.00485176761216463
"30",0.241045523409451,0.0010331500666022,6586.29643620206,8712.08493399425,0.129555479608659,0.00131211704941359,1.10690572589565e-05,409512901.916172
"31",0.000355886853331657,0.000159773861354502,0.164350555579779,24513777.1187382,0.000293063598679183,119305358.76044,6.779552340845e-07,5.42962693475172
"32",0.000925514754559862,0.000191858452488369,0.0844871936066816,781.727104150342,0.00534765142598153,30.4737252715422,0.00593696267711124,0.463054909401143
"33",8.28722261200787e-07,1.5068271377387e-07,6009608.94854804,0.490841805758845,0.00956423382581046,2650.70106383235,6.99768875831972e-05,64243738.6346956
"34",1.34543913327612e-05,1.3799386159562e-07,87.6041953642915,3.90623845482573,1.98714349010371e-07,576.078372707839,7.33142531834377e-06,0.000267045544024642
"35",1.88103567933459e-06,0.0249273739391199,292.798127958427,137.330873548024,0.000190137899697811,30253.7551954943,5.86763725223105e-09,538.426847368752
"36",0.000605568713202078,0.000141759524375776,10957972.4415964,14723838.7796019,3.48741944794786e-05,11.3335418611752,3.74545792339599e-06,0.00257706581527635
"37",1.18798854783514,1.47151703240221e-08,7.15563375324995e-11,3175846791.2314,17.250592612921,269894.839264878,0.00139250445942509,9020.18129151681
"38",0.00168547079781457,0.000211366522213261,0.000487837530536589,321159.781626215,0.817620579188646,2078.46230855576,0.00287382274199402,7102126.81706547
"39",0.340817465634181,5.30485470583028,0.188921615927905,14.2263304098172,0.00132031791452419,3457.90006770232,4.92039738400432e-05,0.0940241101767628
"40",3.97969051189292e-07,9.9199429828544e-07,0.990412872333895,170006.459883932,1.50100711866955e-05,4.65615767819036,4.5755790107685e-05,5906.6994233125
"41",0.00398931770951646,4.7021905296789e-09,0.00186666512131848,663782.970800002,33.9315106086222,70.0470349493605,0.000303141751951944,1032.02861355439
"42",0.409745039879356,158710.981852527,0.331456305905894,2256.73874872637,1.23528971804383e-05,5.33543113410033,3.92437484870568e-07,2540.32113495517
"43",0.0541801588570803,7.31663630373181e-05,608.829910014801,1642.98951654675,0.00124466003008288,833.396856500229,6.90877801138522e-05,316.407269093195
"44",8.79836732338539e-07,0.174802393312796,9.77750036890363e-06,6.81858877723545,0.00467279445139067,2074.98077958102,5.67471617078284e-05,4.03024964035753
"45",0.000292381060241836,0.00218019034729736,40307136.8298174,25.2968803692165,3.00826457332575e-06,1106830.39477067,0.206101353927004,3577993748.49246
"46",3.44975269086922,5.55024639499678e-06,220.552959031441,1191915.24829639,1.04325677330365e-05,3.63545732756533,0.97988402836654,251.792958595507
"47",0.088958729841822,0.0312620324409103,5.76001885513544e-05,35972315.4956073,0.00106943255271014,39.6740473090162,0.00219630137159316,42568437.5031591
"48",0.00202236213049179,3.49295804410087,0.00128894276855793,72947.6880404005,0.000895620429954449,0.716310169919082,4.27289201900735e-08,120074965363.996
"49",0.675754233930979,0.0045599337434473,900773.301994464,349702.008106198,0.00016781241247714,864208.39084304,3.54562583725946e-07,0.000474000854014682
"50",2.22714779070379,6.16741086235771e-06,2.85073068645353e-08,13.5902810023668,0.838630694249553,200.067041489487,7.51764733789518e-09,69.1548588956729
"51",0.000551143641098978,2.5419323111548e-08,6.38430514402407e-07,451.73515420497,2.9373348825665e-07,155.07510249074,0.00141650604284688,2279.29549270106
"52",0.216723327188558,2.90184359858087,1979707.03089499,2038202.72201446,0.000369618562748029,1139.91875518012,1.44553778818375e-07,8.93277814072876
"53",62.1933115655835,0.000335587936768227,18.0738144586673,2822.59571491309,1.33371143510379e-05,0.00583453005937738,0.000294899839703575,0.000704467223712144
